resonance.n.02	a vibration of large amplitude produced by a relatively small vibration near the same frequency of vibration as the natural frequency of the resonating system	MAKE-A-SOUND
paradiddle.n.01	the sound of a drum (especially a snare drum) beaten rapidly and continuously	MAKE-A-SOUND
rustle.n.01	a light noise, like the noise of silk clothing or leaves blowing in the wind	MAKE-A-SOUND
whistle.n.01	the sound made by something moving rapidly or by steam coming out of a small aperture	MAKE-A-SOUND
song.n.02	a distinctive or characteristic sound	MAKE-A-SOUND
splat.n.01	a single splash	MAKE-A-SOUND
susurration.n.01	the indistinct sound of people whispering	MAKE-A-SOUND
tweet.n.01	a weak chirping sound as of a small bird	MAKE-A-SOUND
yip.n.01	a sharp high-pitched cry (especially by a dog)	MAKE-A-SOUND
yawn.n.01	an involuntary intake of breath through a wide open mouth; usually triggered by fatigue or boredom	MAKE-A-SOUND
slump.n.01	a noticeable deterioration in performance or quality	REDUCE_DIMINISH
deterioration.n.02	process of changing to an inferior state	WORSEN
decline.n.01	change toward something smaller or lower	REDUCE_DIMINISH
decrease.n.02	a process of becoming smaller or shorter	REDUCE_DIMINISH
contraction.n.04	the act of decreasing (something) in size or volume or quantity or scope	REDUCE_DIMINISH
backsliding.n.01	a failure to maintain a higher state	WORSEN
bowdlerization.n.02	the act of deleting or modifying all passages considered to be indecent	REDUCE_DIMINISH
expurgation.n.01	the deletion of objectionable parts from a literary work	REDUCE_DIMINISH
cutback.n.01	a reduction in quantity or rate	REDUCE_DIMINISH
trim.n.04	cutting down to the desired size or shape	CUT
circumscription.n.01	the act of circumscribing	PAINT
shrinking.n.01	process or result of becoming less or smaller	REDUCE_DIMINISH
decrease.n.01	a change downward	REDUCE_DIMINISH
narrowing.n.03	the act of making something narrower	REDUCE_DIMINISH
truncation.n.03	the act of cutting short	REDUCE_DIMINISH
ebb.n.01	a gradual decline (in size or strength or power or number)	REDUCE_DIMINISH
waning.n.01	a gradual decrease in magnitude or extent	REDUCE_DIMINISH
decompression.n.02	relieving pressure (especially bringing a compressed person gradually back to atmospheric pressure)	REDUCE_DIMINISH
deflation.n.03	the act of letting the air out of something	REDUCE_DIMINISH
deflation.n.02	a contraction of economic activity resulting in a decline of prices	REDUCE_DIMINISH
demonetization.n.01	ending something (e.g. gold or silver) as no longer the legal tender of a country	REDUCE_DIMINISH
depreciation.n.01	a decrease in price or value	REDUCE_DIMINISH
lowering.n.01	the act of causing to become less	REDUCE_DIMINISH
detraction.n.02	the act of discrediting or detracting from someone's reputation (especially by slander)	REDUCE_DIMINISH
disparagement.n.02	the act of speaking contemptuously of	CRITICIZE
divestiture.n.02	the sale by a company of a product line or a subsidiary or a division	REDUCE_DIMINISH
disinvestment.n.01	the withdrawal of capital from a country or corporation	REDUCE_DIMINISH
plunge.n.02	a steep and rapid fall	FALL_SLIDE-DOWN
slippage.n.02	decline from a standard level of performance or achievement	REDUCE_DIMINISH
dwindling.n.01	a becoming gradually less	REDUCE_DIMINISH
extenuation.n.02	to act in such a way as to cause an offense to seem less serious	REDUCE_DIMINISH
remission.n.01	an abatement in intensity or degree (as in the manifestations of a disease)	REDUCE_DIMINISH
reducing.n.02	loss of excess weight (as by dieting); becoming slimmer	REDUCE_DIMINISH
moderation.n.04	the action of lessening in severity or intensity	REDUCE_DIMINISH
minimization.n.01	the act of reducing something to the least possible amount or degree or position	DOWNPLAY_HUMILIATE
pacification.n.01	the act of appeasing someone or causing someone to be more favorably inclined	MAKE-RELAX
plump.n.01	the sound of a sudden heavy fall	REDUCE_DIMINISH
rarefaction.n.01	a decrease in the density of something	CONVERT
concentration.n.04	increase in density	COOK
increase.n.02	a change resulting in an increase	INCREASE_ENLARGE_MULTIPLY
relaxation.n.04	an occurrence of control or strength weakening	UNFASTEN_UNFOLD
shrinking.n.02	the act of becoming less	REDUCE_DIMINISH
softening.n.01	the process of becoming softer	REDUCE_DIMINISH
tapering.n.01	the act of gradually lowering the size or amount	REDUCE_DIMINISH
tenderization.n.01	the act of making meat tender by pounding or marinating it	REDUCE_DIMINISH
spill.n.04	a sudden drop from an upright position	FALL_SLIDE-DOWN
slip.n.07	an accidental misstep threatening (or causing) a fall	CAUSE-MENTAL-STATE
piloting.n.02	the occupation of a pilot	DIRECT_AIM_MANEUVER
navigation.n.01	the guidance of ships or airplanes from place to place	DIRECT_AIM_MANEUVER
cycling.n.01	the sport of traveling on a bicycle or motorcycle	MOVE-BY-MEANS-OF
boating.n.01	water travel for pleasure	MOVE-BY-MEANS-OF
canter.n.01	a smooth three-beat gait; between a trot and a gallop	MOVE-BY-MEANS-OF
caravan.n.01	a procession (of wagons or mules or camels) traveling together in single file	MOVE-BY-MEANS-OF
motorcycling.n.01	riding a motorcycle	MOVE-BY-MEANS-OF
motoring.n.01	the act of driving an automobile	MOVE-BY-MEANS-OF
driving.n.02	the act of controlling and steering the movement of a vehicle or animal	DIRECT_AIM_MANEUVER
gallop.n.01	a fast gait of a horse; a two-beat stride during which all four legs are off the ground simultaneously	RUN
ice_skating.n.01	skating on ice	MOVE-BY-MEANS-OF
tobogganing.n.01	riding on a long light sled with low handrails	MOVE-BY-MEANS-OF
sledding.n.01	the sport of riding on a sled or sleigh	MOVE-BY-MEANS-OF
luging.n.01	riding a light one-man toboggan	MOVE-BY-MEANS-OF
riding.n.02	travel by being carried on horseback	MOVE-BY-MEANS-OF
sculling.n.01	rowing by a single oarsman in a racing shell	MOVE-BY-MEANS-OF
skateboarding.n.01	the sport of skating on a skateboard	MOVE-BY-MEANS-OF
snowboarding.n.01	the act of sliding down a snow-covered slope while standing on a snowboard	MOVE-BY-MEANS-OF
surfing.n.01	the sport of riding a surfboard toward the shore on the crest of a wave	MOVE-BY-MEANS-OF
trot.n.04	a gait faster than a walk; diagonally opposite legs strike the ground together	MOVE-BY-MEANS-OF
water-skiing.n.01	skiing on water while being towed by a motorboat	MOVE-BY-MEANS-OF
colonization.n.01	the act of colonizing; the establishment of colonies	CONQUER
capitulation.n.03	the act of surrendering (usually under agreed conditions)	FAIL_LOSE
preoccupancy.n.02	the act of taking occupancy before someone else does	CONQUER
occupation.n.04	the act of occupying or taking possession of a building	STAY_DWELL
check.n.06	the act of inspecting or verifying	VERIFY
check-in.n.01	the act of reporting your presence (as at an airport or a hotel)	VERIFY
perambulation.n.01	a walk around a territory (a parish or manor or forest etc.) in order to officially assert and record its boundaries	VERIFY
quiz.n.01	an examination consisting of a few short questions	VERIFY
spot_check.n.01	a check on work performance or product quality made at random times without warning	VERIFY
translation.n.05	(genetics) the process whereby genetic information coded in messenger RNA directs the formation of a specific protein at a ribosome in the cytoplasm	VERIFY
tax_shelter.n.01	a way of organizing business to reduce the taxes it must pay on current earnings	TAKE-SHELTER
propagation.n.01	the spreading of something (a belief or practice) into new regions	CIRCULATE_SPREAD_DISTRIBUTE
conduction.n.01	the transmission of heat or electricity or sound	CIRCULATE_SPREAD_DISTRIBUTE
carrier_wave.n.01	a radio wave that can be modulated in order to transmit a signal	CIRCULATE_SPREAD_DISTRIBUTE
decentralization.n.01	the social process in which population and industry moves from urban centers to outlying districts	CIRCULATE_SPREAD_DISTRIBUTE
decentralization.n.02	the spread of power away from the center to local branches or governments	CIRCULATE_SPREAD_DISTRIBUTE
distribution.n.04	the commercial activity of transporting and selling goods from a producer to a consumer	CIRCULATE_SPREAD_DISTRIBUTE
metastasis.n.01	the spreading of a disease (especially cancer) to another part of the body	CIRCULATE_SPREAD_DISTRIBUTE
misdeal.n.01	an incorrect deal	CIRCULATE_SPREAD_DISTRIBUTE
patching.n.01	the act of mending a hole in a garment by sewing a patch over it	REPAIR_REMEDY
acidification.n.01	the process of becoming acid or being converted into an acid	CONVERT
activation.n.01	stimulation of activity in an organism or chemical	CONVERT
gasification.n.01	the process of changing into gas	CONVERT
gas.n.01	the state of matter distinguished from the solid and liquid states by: relatively low density and viscosity; relatively great expansion and contraction with changes in pressure and temperature; the ability to diffuse readily; and the spontaneous tendency to become distributed uniformly throughout any container	CONVERT
catabolism.n.01	breakdown in living organisms of more complex substances into simpler ones together with release of energy	CONVERT
conversion.n.08	act of exchanging one type of money or security for another	CONVERT
chelation.n.01	(medicine) the process of removing a heavy metal from the bloodstream by means of a chelate as in treating lead or mercury poisoning	CONVERT
chelation.n.02	the process of forming a ring by forming one or more hydrogen bonds	CONVERT
encoding.n.01	the activity of converting data or information into code	CONVERT
commutation.n.03	(law) the reduction in severity of a punishment imposed by law	CONVERT
exchange.n.03	the act of changing one thing for another thing	CONVERT
condensation.n.02	the process of changing from a gaseous to a liquid or solid state	CONVERT
condensation.n.03	atmospheric moisture that has condensed because of cold	CONVERT
condensing.n.01	the act of increasing the density of something	CONVERT
decimalization.n.01	the act of changing to a decimal system	CONVERT
thaw.n.02	warm weather following a freeze; snow and ice melt	CONVERT
thaw.n.01	the process whereby heat changes something from a solid to a liquid	CONVERT
heating.n.01	the process of becoming warmer; a rising temperature	HEAT
dressing.n.05	processes in the conversion of rough hides into leather	CONVERT
dehydration.n.03	the process of extracting moisture	DRY
zymosis.n.01	a process in which an agent causes an organic substance to break down into simpler substances; especially, the anaerobic breakdown of sugar into alcohol	CONVERT
novelization.n.01	converting something into the form of a novel	CONVERT
fabrication.n.02	writing in a fictional form	CONVERT
fossilization.n.01	the process of fossilizing a plant or animal that existed in some earlier age; the process of being turned to stone	CONVERT
homogenization.n.01	the act of making something homogeneous or uniform in composition	COMBINE_MIX_UNITE
humification.n.01	the process of the formation of humus from plant remains	CONVERT
hydrolysis.n.01	a chemical reaction in which water reacts with a compound to produce other compounds; involves the splitting of a bond and the addition of the hydrogen cation and the hydroxide anion from the water	CONVERT
infusion.n.02	the process of extracting certain active properties (as a drug from a plant) by steeping or soaking (usually in water)	CONVERT
ionization.n.02	the process of ionizing; the formation of ions by separating atoms or molecules or radicals or by adding or subtracting electrons from atoms by strong electric fields in a gas	CONVERT
isomerization.n.01	the conversion of a compound into an isomer of itself	CONVERT
magnetization.n.02	the process that makes a substance magnetic (temporarily or permanently)	CONVERT
metrification.n.02	the act of changing from imperial units of measurement to metric units: meters, grams, seconds	CONVERT
naturalization.n.04	changing the pronunciation of a borrowed word to agree with the borrowers' phonology	CONVERT
neutralization.n.02	a chemical reaction in which an acid and a base interact with the formation of a salt; with strong acids and bases the essential reaction is the combination of hydrogen ions with hydroxyl ions to form water	CONVERT
nitrification.n.02	the oxidation of ammonium compounds in dead organic material into nitrates and nitrites by soil bacteria (making nitrogen available to plants)	CONVERT
pervaporation.n.01	the concentration of a colloidal solution whose colloid will not pass through a semipermeable membrane; solution is placed in a bag of the membrane and the solvent is evaporated off	CHANGE-APPEARANCE/STATE
concentration.n.03	strengthening the concentration (as of a solute in a mixture) by removing diluting material	SUMMARIZE
strengthening.n.02	the act of increasing the strength of something	STRENGTHEN_MAKE-RESISTANT
polymerization.n.01	a chemical process that combines several monomers to form a polymer or polymeric compound	CONVERT
rectification.n.02	the conversion of alternating current to direct current	CONVERT
saponification.n.01	a chemical reaction in which an ester is heated with an alkali (especially the alkaline hydrolysis of a fat or oil to make soap)	CONVERT
sequestration.n.02	the action of forming a chelate or other stable compound with an ion or atom or molecule so that it is no longer available for reactions	CONVERT
solvation.n.01	a chemical process in which solvent molecules and molecules or ions of the solute combine to form a compound	CONVERT
